width, heigh, nbAgent, nbObject, steps, score, speed, vision, memorySize, kPlus, kMinus, error
50,50,10,400,2000,3910,1,1,10,0.3,0.1,0.0
50,50,10,400,2000,3562,1,1,10,0.3,0.1,0.0
50,50,10,400,2000,3954,1,1,10,0.3,0.1,0.0
50,50,10,400,2000,3220,1,1,10,0.3,0.1,0.0
50,50,10,400,2000,3736,1,1,10,0.3,0.1,0.0
50,50,10,400,2000,3766,1,1,10,0.3,0.1,0.0
50,50,10,400,2000,3878,1,1,10,0.3,0.1,0.0
50,50,10,400,2000,3814,1,1,10,0.3,0.1,0.0
50,50,10,400,2000,4050,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,5054,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,12184,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,10780,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,5122,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,12730,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,12274,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,4870,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,5276,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,5322,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,11312,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,5548,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,11210,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,5442,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,5968,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,4904,1,1,10,0.3,0.1,0.0
50,50,10,400,4000,5182,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,10364,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,11848,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6694,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,7172,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6012,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6426,1,1,10,0.3,0.1,0.0
50,50,10,400,128000,12082,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6480,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6484,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6434,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6776,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6590,1,1,10,0.3,0.1,0.0
50,50,10,400,8000,6986,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,8186,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,8474,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,7858,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,8854,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,8308,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,8586,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,8018,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,8556,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,8588,1,1,10,0.3,0.1,0.0
50,50,10,400,16000,7874,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9960,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9482,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9854,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9136,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9408,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9250,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,10050,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9422,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9392,1,1,10,0.3,0.1,0.0
50,50,10,400,32000,9058,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,11502,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,10542,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,11106,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,9928,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,10916,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,12048,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,11070,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,10354,1,1,10,0.3,0.1,0.0
50,50,10,400,64000,10928,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,10170,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2848,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2738,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2854,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2780,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2638,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2368,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2576,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2504,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2598,1,1,15,0.3,0.1,0.0
50,50,10,400,1000,2578,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,3688,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,11072,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,3550,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,4332,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,3804,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,5046,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,3454,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,3468,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,5008,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,4888,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,4888,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,4062,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,5494,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,3814,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,11618,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,3602,1,1,15,0.3,0.1,0.0
50,50,10,400,2000,3428,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,9602,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,11710,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,5234,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,4942,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,11368,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,4908,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,10760,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,4866,1,1,15,0.3,0.1,0.0
50,50,10,400,4000,4798,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,10664,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,11376,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,6924,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,5830,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,11768,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,6544,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,6676,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,6542,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,7062,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,6468,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,6774,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,6672,1,1,15,0.3,0.1,0.0
50,50,10,400,8000,6836,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,7792,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,7524,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,8318,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,8652,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,7604,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,8260,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,8384,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,8496,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,7918,1,1,15,0.3,0.1,0.0
50,50,10,400,16000,8656,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,9734,1,1,15,0.3,0.1,0.0
50,50,10,400,128000,12038,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,9356,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,8202,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,10230,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,9336,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,9260,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,8638,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,9390,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,8578,1,1,15,0.3,0.1,0.0
50,50,10,400,32000,8828,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,10706,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,10932,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,11702,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,11646,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,10728,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,10262,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,11894,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,11506,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,10840,1,1,15,0.3,0.1,0.0
50,50,10,400,64000,10610,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2632,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2302,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2222,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2440,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2620,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2550,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2582,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,11750,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,11196,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2562,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3258,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2558,1,1,5,0.35000002,0.1,0.0
50,50,10,400,1000,2690,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3096,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,9810,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,10738,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3198,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3428,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3430,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3482,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3512,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,10482,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,11156,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,9278,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3746,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3164,1,1,5,0.35000002,0.1,0.0
50,50,10,400,2000,3366,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,10308,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4636,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4392,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4646,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4852,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4358,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4440,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4522,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4688,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4658,1,1,5,0.35000002,0.1,0.0
50,50,10,400,4000,4604,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,13462,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,6344,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,5708,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,6226,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,5796,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,6788,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,5816,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,5654,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,6256,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,6294,1,1,5,0.35000002,0.1,0.0
50,50,10,400,8000,5792,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7744,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7286,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7566,1,1,5,0.35000002,0.1,0.0
50,50,10,400,128000,14456,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7922,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7660,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7754,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7634,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7796,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7168,1,1,5,0.35000002,0.1,0.0
50,50,10,400,16000,7990,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,9044,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,10596,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,9880,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,9350,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,9210,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,9548,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,8984,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,9216,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,10616,1,1,5,0.35000002,0.1,0.0
50,50,10,400,32000,9750,1,1,5,0.35000002,0.1,0.0
50,50,10,400,64000,11332,1,1,5,0.35000002,0.1,0.0
50,50,10,400,64000,10876,1,1,5,0.35000002,0.1,0.0
50,50,10,400,64000,12128,1,1,5,0.35000002,0.1,0.0
50,50,10,400,64000,12378,1,1,5,0.35000002,0.1,0.0
50,50,10,400,64000,10872,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,12060,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,12502,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,12304,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,11940,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2954,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,11112,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2862,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2838,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2710,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2674,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2652,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2408,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2854,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2914,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,11460,1,1,10,0.35000002,0.1,0.0
50,50,10,400,1000,2780,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,3534,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,3902,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,3828,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,3746,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,3774,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,4124,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,4326,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,4114,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,10466,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,12780,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,3672,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,11860,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5510,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,11566,1,1,10,0.35000002,0.1,0.0
50,50,10,400,2000,3414,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5482,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,12008,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5132,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,11756,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5232,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5302,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5352,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5188,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5108,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,6580,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5014,1,1,10,0.35000002,0.1,0.0
50,50,10,400,4000,5552,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,7326,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,6530,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,12588,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,6654,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,6436,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,6662,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,6766,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,6302,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,11510,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,7074,1,1,10,0.35000002,0.1,0.0
50,50,10,400,8000,6254,1,1,10,0.35000002,0.1,0.0
50,50,10,400,128000,11490,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,9114,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,8380,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,8060,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,8504,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,8490,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,8230,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,7920,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,8076,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,7944,1,1,10,0.35000002,0.1,0.0
50,50,10,400,16000,8522,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,10356,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,9620,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,9866,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,10410,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,9940,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,9428,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,10526,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,8574,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,8706,1,1,10,0.35000002,0.1,0.0
50,50,10,400,32000,10012,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,10814,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,10420,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,10146,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,10382,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,10956,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,10560,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,10824,1,1,10,0.35000002,0.1,0.0
50,50,10,400,64000,10152,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,8326,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2648,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2644,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,9160,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2636,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2838,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2526,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2684,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3426,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,11332,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2908,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2674,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2910,1,1,15,0.35000002,0.1,0.0
50,50,10,400,1000,2508,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3614,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,11326,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,12622,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3612,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,12576,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,12272,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3820,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3938,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3612,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3386,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3996,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3494,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,10250,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,4938,1,1,15,0.35000002,0.1,0.0
50,50,10,400,2000,3382,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,4806,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,10860,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,4986,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,5874,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,4782,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,5206,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,5054,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,4874,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,5306,1,1,15,0.35000002,0.1,0.0
50,50,10,400,4000,5114,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,11838,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,6828,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,6812,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,6626,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,6196,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,7226,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,7076,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,6226,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,6754,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,7088,1,1,15,0.35000002,0.1,0.0
50,50,10,400,8000,6076,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,10714,1,1,15,0.35000002,0.1,0.0
50,50,10,400,128000,11684,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,8574,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,7942,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,8840,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,8310,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,8452,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,8034,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,7588,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,8206,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,7806,1,1,15,0.35000002,0.1,0.0
50,50,10,400,16000,9148,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,8432,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,8296,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,9708,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,8818,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,8778,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,9974,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,9732,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,9450,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,9056,1,1,15,0.35000002,0.1,0.0
50,50,10,400,32000,9868,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,10518,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,11388,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,10884,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,11104,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,11328,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,11214,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,10802,1,1,15,0.35000002,0.1,0.0
50,50,10,400,64000,9780,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1504,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1388,1,1,5,0.05,0.15,0.0
50,50,10,400,64000,7848,1,1,5,0.05,0.15,0.0
50,50,10,400,64000,7164,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1558,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1774,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1704,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1506,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1858,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1474,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1982,1,1,5,0.05,0.15,0.0
50,50,10,400,1000,1566,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1960,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1858,1,1,5,0.05,0.15,0.0
50,50,10,400,128000,10958,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1842,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1906,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1808,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1804,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1874,1,1,5,0.05,0.15,0.0
50,50,10,400,128000,9730,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1812,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1656,1,1,5,0.05,0.15,0.0
50,50,10,400,4000,2466,1,1,5,0.05,0.15,0.0
50,50,10,400,2000,1988,1,1,5,0.05,0.15,0.0
50,50,10,400,4000,2424,1,1,5,0.05,0.15,0.0
50,50,10,400,128000,7932,1,1,5,0.05,0.15,0.0
50,50,10,400,128000,9482,1,1,5,0.05,0.15,0.0
50,50,10,400,4000,2638,1,1,5,0.05,0.15,0.0
50,50,10,400,128000,8608,1,1,5,0.05,0.15,0.0
50,50,10,400,128000,10296,1,1,5,0.05,0.15,0.0
50,50,10,400,4000,2520,1,1,5,0.05,0.15,0.0
50,50,10,400,4000,2492,1,1,5,0.05,0.15,0.0
50,50,10,400,4000,2490,1,1,5,0.05,0.15,0.0
50,50,10,400,4000,2328,1,1,5,0.05,0.15,0.0
